"Cód Admin";"Cód Suc";"Desc";"Precio"
0;2139;PROMO SANDWICH;0.000
4326;2140;YOG DUR DAHI DESC. X 190GRS;2249.990
4325;2141;YOG FR DEL B DAHI DESC. X190G;2249.990
4324;2142;YOG FRUT DAHI DESC. X190G;2249.990
4323;2143;YOG DUR DAHI  X 190GRS;2249.990
4322;2144;YOG F. DEL BO DAHI X190;2249.990
4321;2145;YOG FRUTI DAHI X 190G;2249.990
4007;2146;FYMBO LACTEOS PREMIUM;19999.990
4176;2147;PATEGRAS LACTEOS PREMIUM;18999.990
4177;2148;POSTRE DDL F.L.V 125G;0.000
0;2149;ALFAJOR MELTAIM;0.000
1411;2150;MERM ARANDANO ESNAOLA;5899.990
1416;2151;MERM FR ROJOS ESNAOLA;5799.990
3841;2152;SALSA CAESAR VANOLI X 350 G;3999.990
2618;2153;MERM S/AZ MORA LAS QUINAS;6999.990
0;2154;MERENGUITOS SF;0.000
0;2155;GALLET DE SEMILLAS BLISTER;0.000
0;2156;BAGUEL SF;0.000
0;2157;PEBETE BCO COCIDO;0.000
0;2158;FIGACITAS COCIDAS;0.000
0;2159;MASAS SECAS SIMPLES;0.000
0;2160;PALMERITAS SF;0.000
0;2161;ALFAJOR DE MAICENA;0.000
0;2162;PATITA DE OSO;0.000
0;2163;COOKIES SF;0.000
0;2164;COQUITOS;0.000
0;2165;ALFAJORES SURTIDOS;2300.000
0;2166;PEPAS DE MEMBRILLO;0.000
0;2167;TIRA BROWNIE;0.000
0;2168;ALFAJ Y COPITOS;0.000
0;2169;MASAS MIXTAS;0.000
0;2170;TAKIS X 49 GRS;0.000
0;2171;TAKIS X 85 GRS;0.000
0;2172;TAKIS X 140 GRS;0.000
0;2173;TORTILLA BURRERA;5000.000
2961;2174;ROLL AZUL;0.000
2962;2175;VITRAUX DE LA CAVA ROJO;0.000
2963;2176;SKY GOUDA;0.000
2964;2177;APPLEWOOD AHUMADO;0.000
0;2178;RAPIDITAS XXL BIMBO;0.000
0;2179;SABORIZ COCIDOS SURTIDOS;0.000
0;2180;BUDINES BIMBO;0.000
0;2181;GALLETAS MARIN NS X 2 FARGO;0.000
0;2182;GALLETAS MARIN NS X 3 FARGO;0.000
0;2183;TUTUCAS SIN TACC X 2;0.000
0;2184;TUTUCAS SIN TACC X 3;0.000
0;2185;GRISINES MATEROS X 2;0.000
0;2186;GRISINES MATEROS X 3;0.000
0;2187;PAN ARABE VAL MAIRA X 2;0.000
0;2188;PAN ARABE VAL MAIRA X 3;0.000
0;2189;PRE PIZZAS X 2;0.000
0;2190;PRE PIZZAS X 3;0.000
0;2191;CRACKINES X 2;0.000
0;2192;CRACKINES X 3;0.000
0;2193;PAN P/HAMBURG SACAAN X 2;0.000
0;2194;PAN P/HAMBURG SACAAN X 3;0.000
0;2195;PROMO LOMO ESF Y BARRA ESF;8799.990
0;2196;PROMO COC ESF Y BARRA PROMO;0.000
3416;2197;SALAME CON AVELLANAS;0.000
3417;2198;SALAME CON PISTACHO;0.000
3418;2199;SALAME CON ACEIT Y QUESO;0.000
4320;2200;YOG MANGO Y MARACU DAHI;2159.990
4319;2201;YOG NATURAL S/AZUCAR DAHI;1899.990
1449;2202;HARINA DE GARB FAINALIND;2199.990
3833;2203;TORTILLA ESPINACA ORALI;1599.990
3835;2204;TORTILLA CHEDDAR ORALI;1599.990
3832;2205;TORTILLA PIZZA ORALI;1599.990
0;2206;PLANITAS ARROZ INT Y GARBANZOS;1400.000
0;2207;PAN MULTI DHARMA X2;0.000
0;2208;PAN DHARMA LIV CHICO X2;0.000
0;2209;PAN DHARMA LIV GRANDE X2;0.000
0;2210;PAN DHARMA CHICO X2;0.000
0;2211;PAN DHARMA GRANDE X2;0.000
0;2212;PAN DHARMA SALVADO GRANDE X2;0.000
0;2213;GALLETA SABORIZADA PIZZA/QUESO;6000.000
0;2214;GALLETAS CLASICAS;4000.000
0;2215;GRISINES;4000.000
3992;2216;ROQUEFORT AHUMADO ALLOA;19999.990
2983;2217;UNT. CREMOSO PENSILVANIA;2499.990
0;2218;DR. LEMON LATA X473;0.000
0;2219;PRE PIZZA SIN TACC PALLUZZI;6000.000
0;2220;SMOOTHIE;3000.000
0;2221;DETOX;3600.000
0;2222;PAN SEMILLADO TIO GUIS X2;0.000
0;2223;PAN BLANCO GRANDE X2;0.000
0;2224;PAN BLANCO CHICO X2;0.000
0;2225;PANCHO TIO GUIS;0.000
0;2226;PANCHO TIO GUIS X2;0.000
0;2227;SALVADO GRANDE TIO GUIS;0.000
0;2228;SALVADO GRANDE TIO GUIS X2;0.000
0;2229;SALVADO CHICO TIO GUIS X2;0.000
0;2230;LEVITE 1,5;0.000
0;2231;SMIRNOFF LATA X473;0.000
2976;2232;PROVOLETA WAPI X KG;0.000
2977;2233;BURRATA WAPI;0.000
0;2234;PIMIENTA NEGRA MOLIDA;0.000
0;2235;SODA;0.000
2965;2236;QUESO CHEDDAR HEBRAS 125GRS;0.000
0;2237;PAN MR MIGA;0.000
0;2238;PAN MR MIGA X2;0.000
0;2239;CALDOS;0.000
0;2240;AJO TRITURADO;0.000
0;2241;MADALENAS;0.000
0;2242;VAINILLAS X 74GRS;0.000
0;2243;VAINILLAS X 148GRS;0.000
0;2244;BUDIN VALENTE;0.000
0;2245;MASAS;0.000
0;2246;AMARGO OBRERO APERITIVO;0.000
0;2247;FERNET VITONE 750ML;0.000
0;2248;MEDALLON VEGGIE WARZY;0.000
0;2249;MILANESA VEGGIE WARZY;0.000
0;2250;BURGER WARZY;0.000
0;2251;MILANESA DE SOJA WARZY;0.000
0;2252;JUGO DE LIMON X500ML PET GREEN;0.000
0;2253;AGUA DE MESA BLUE WATER X 10 L;0.000
0;2254;JUGO DE ARANDANOS CONSTEVIA X;0.000
0;2255;AC OLIVA X250 VIDRIO BLEND EX;0.000
0;2256;AC OLIVA  X250 PET BLEND EX PR;0.000
0;2257;AC OLIVA X 500 BLEND EX PR PET;0.000
6005;2258;PROMO QUESO CREMA CIBOULETTE;0.000
4215;2259;PAPAS XTREME HOT X 55;1299.990
4262;2260;KO!NOS XTREME HOT X 45 GR;1259.990
4205;2261;QUESO FINAS HIERBAS MESSONIER;0.000
2969;2262;QUESO TIPO CAPRICHO;8599.900
2968;2263;QUESO CAMEMBERT LA BOHEME;4899.990
3974;2264;PORT SALUT NOAL;0.000
3986;2265;PORT SALUT MAGRO NOAL;0.000
0;2266;MANI CROCANTE;0.000
0;2267;CREMA LS PARA COCINAR X 330 ML;0.000
0;2268;BARRITA INTEGRAL VEGANA;1800.000
2729;2269;CREMA LS PARA COCINAR X 200ML;2299.990
3302;2270;CANDELARIO EL ITALIANO;23599.990
0;2271;PEPAS YAIZA;0.000
0;2272;BOCADITO MARROC CACHAFAZ;0.000
0;2273;SCONES FARID;0.000
0;2274;MIX SALADO;27199.960
0;2275;PROMO 17;6899.990
0;2276;PROMO 18;9899.990
0;2277;PROMO 19;0.000
0;2278;AC.VDE.DOY PACK X 120 GRS;0.000
0;2279;AC OLIVA X 500 BLEND EX PR VID;0.000
3839;2280;SALSA RANCH VANOLI X 350 G;3999.990
1460;2281;DULCE DE LECHE X450 LAS QUINAS;0.000
0;2282;YOGURT NATURAL LS;4300.000
1979;2283;PREPIZZA CEBOLLA JM;3199.990
0;2284;PAN INTEGRAL DHARMA;0.000
0;2285;PAN SALV CHICO DHARMA;0.000
0;2286;PAN DE PANCHO DHARMA;0.000
2966;2287;MINI ROQUEFORT SAN GOTARDO X 2;0.000
3219;2288;JAMON COCIDO CALCHAQUI;0.000
1339;2289;PROVOLETERA;17299.990
1676;2290;MOST AHUMADA X 360;0.000
2544;2291;HIGO EN ALMIBAR ORIETA;3499.990
2543;2292;ZAPALLO EN ALMIBAR ORIETA;3299.990
2648;2293;BAT. LIGHT S/AZUCAR ORIETA 400;2349.990
2647;2294;MEM. LIGHT S/AZUCAR ORIETA 400;2759.990
0;2295;CREMON ORIGINAL 280 GR L.S.;0.000
0;2296;CREMON LIGHT 280G L.S.;0.000
3525;2297;CASANCREM CLASICO 290G;0.000
0;2298;FINLANDIA CLASICO 180G L.S.;0.000
0;2299;FINLANDIA LIGHT 180G L.S.;0.000
0;2300;CAFE X 1K MOLIDO/GRANO;0.000
0;2301;CAPSULAS NESPRESSO X 10 U;0.000
0;2302;CAFE X 250G MOLIDO/GRANO;0.000
1322;2303;TUCO CASERO X 500GR;5299.990
0;2304;YOGUR GRIEGO LS;2650.000
0;2305;QUESO HEBRAS LS;2750.000
0;2306;DULCE DE LECHE 0 LACTOSA LS;3300.000
0;2307;CREMA LS 0 LACTOSA;2900.000
0;2308;MOZZARELLA 0 LACTOSA 220GR;10500.000
3522;2309;LECHE PROTEIN LS;2799.990
3520;2310;LECHE CON PREBIOTICOS LS;2699.990
0;2311;PROMO PASTELITO DE REGALO;0.000
1230;2312;CHOCOLATE BLANCO RAMA X 100GR;4099.990
1231;2313;CHOCOLATE NEGRO RAMA X 100GR;4099.990
1232;2314;BOC. LICOR C/CHOCO X150GR LC;3899.990
1233;2315;BOC. FRAMB. C/CHOCO X 150GR LC;3899.990
1234;2316;BOC. MENTA C/CHOCO X 150GR LC;3899.990
1235;2317;BOC. NARANJA C/CHOCO X 150GR L;3899.990
0;2318;CERV ORIGEN RUBIA ORO LATA X 4;0.000
2659;2319;MANI SALADO DEC X 75GR;1399.990
2660;2320;MANI CREMA Y CEBOLLA DEC X 75G;1399.990
2664;2321;MANI JAMON DEC X 75GR;1399.990
3510;2322;MANTECA X 100GR LS;1899.990
3511;2323;MANTECA X 200GR LS;3499.990
3503;2324;DDL COLONIAL X 250 LS;2199.990
3509;2325;DDL COLONIAL X400 LS;3099.990
0;2326;SMARTWATER 991 ML;0.000
0;2327;CAFE COLOMBIA X 250GR;0.000
0;2328;MAPLE DE HUEVOS N2;0.000
0;2329;CERV CORONA LATA X 473 ML;0.000
0;2330;BARRA DE CEREAL LULE MUU;0.000
0;2331;LECHE ARMONIA ENT SACHET;0.000
0;2332;HUEVOS DE CODORNIZ;0.000
0;2333;CIABATTA;2000.000
0;2334;CIABATTA CON SEMILLAS;0.000
2958;2335;QUESO HEBRAS ITALIANO X 125GR;3699.990
2959;2336;QUESO EN HEBRAS PARMESANO X 12;3999.990
0;2337;LECHE LS SACHET REDUC LACTOSA;0.000
1314;2338;ALFAJOR CHOC NEG CACHAFAZ;2099.990
1316;2339;ALFAJOR MAICENA CACHAFAZ;2099.990
4341;2340;PAPAS BBQ BUFALO;0.000
4340;2341;PAPAS CREM Y CEBOLL BUFALO;0.000
3293;2342;RIBS BOCATTI;26999.990
3513;2343;DDL X 250 LA SERENISIMA;2099.990
3514;2344;DDL X 400 LA SERENISIMA;2799.990
0;2345;CONITO CACHAFAZ BLANCO;0.000
0;2346;ALFAJOR CACHAFAZ MOUSSE;0.000
0;2347;PAN ARABE DHARMA;2250.000
0;2348;PIMENTON AHUMADO;0.000
0;2349;PAN DE HAMB SCHAR SIN TACC;0.000
0;2350;PAN FRANCES SCHAR SIN TACC;0.000
2979;2351;QUESO MORCHED LACTEOS PREMIUM;0.000
0;2352;AGUA SIERRA DE LOS P X 2 L;0.000
0;2353;AGUA SIERR D L PAD PACK 6U X 2;0.000
1318;2354;ALFAJOR ALM. 72% CACAO CACHAFA;3099.990
3626;2355;DDL X 1KG MIL. DEL SOL;7999.990
3627;2356;DDL C/CHOCO X 454 MIL. DEL SOL;5699.990
0;2357;FOCACCIA;3300.000
0;2358;PIZZETAS X 2;0.000
0;2359;PIZZETAS X 3;0.000
1297;2360;ALFAJ PISTACHIO DUBAI;1899.990
1309;2361;ALFAJ MINI PISTACHIO DUBAI;0.000
0;2362;GASEOSA X 2.25 L MANAOS;0.000
0;2363;AGUA SAB PLACER X 1.5 L;0.000
0;2364;AGUA SAB PLACER X 0.500 L;0.000
3890;2365;PATEGRAS EST. DE ORO;0.000
3518;2366;LECHE LS LIVIANA BOT 1L;2599.990
3517;2367;CREMA LS LIV. P COCINA 200ML;2399.990
4308;2368;YOGUR DAHI GRIEGO NAT. X190GRS;2199.990
4206;2369;YOG MILKAUT VAINI BALANCE X 90;0.000
0;2370;AGUA TONICA LATA SCHWEPPES;0.000
0;2371;GRISINES BIMBO;0.000
0;2372;YOG SER BEB X 900 ML;0.000
0;2373;BRIA SNACK;0.000
0;2374;BRIA POCKET SNACK;0.000
0;2375;BRIA POCKET KETO SNACK;0.000
0;2376;GRANOLITA;0.000
0;2377;GRANOLA;0.000
0;2378;GRANOLA KETO;0.000
0;2379;BUDINES LOS ALERCES;0.000
0;2380;VINO ARGENTINO MALB X 750 ML;0.000
0;2381;VINO EL GRAN ENEMIGO CORTE X 7;0.000
0;2382;VINO PRIMUS MALBEC X 750 ML;0.000
0;2383;VINO MARIFLOR BLEND X 750 ML;0.000
0;2384;VINO ANGELICA ZAPATA MAL X 750;0.000
0;2385;VINO ADRIANNA X 750 ML;0.000
0;2386;VINO NICASSIA MALB X 750 ML;0.000
0;2387;VINO ANGELICA ZAPATA X 750 ML;0.000
0;2388;VINO DV LE ESPLORATORE MALB;0.000
0;2389;VINO EL ENEMIGO X 750 ML;0.000
0;2390;VINO MARIFLOR MALB X 750 ML;0.000
0;2391;VINO SAINT FELICIEN MALB X 1.5;0.000
0;2392;VINO CLOS DE LOS SIETE BLEND X;0.000
0;2393;VINO DV CATENA CHARD X 750 ML;0.000
0;2394;VINO NUMINA GRAN CORTE X 750 M;0.000
0;2395;VINO DV CATENA CAB/ MALB X 750;0.000
0;2396;VINO NUMINA X 750 ML;0.000
0;2397;VINO NICASIA GRAN BLEND X 750;0.000
0;2398;VINO SAINT FELICIEN CAB FR X 7;0.000
0;2399;VINO SALENTEIN RES X 750 ML;0.000
0;2400;VINO NICASIA X 750 ML;0.000
0;2401;AGUA MINERAL X 2 L;0.000
0;2402;AGUA MINERAL VMX 500 ML;0.000
0;2403;COCA COLA VIDRIO X 237 ML;0.000
4837;2404;BOQUERON X 140 G;13999.990
3836;2405;SALSA CHEDDAR VANOLI  X 350 G;3799.990
2978;2406;QUESO ADLER CHEDDAR PICANTE;2599.990
2833;2407;PERONACHOS;0.000
0;2408;PAN DE HAMB KANSAS X 1;0.000
0;2409;PAN DE HAMB KANSAS X 2 U;0.000
3521;2410;DDL DUBAI LA SEREN X 250 G;3099.990
0;2411;YOG GRIEGO LA SEREN C/CEREAL/G;0.000
3553;2412;GRISINES MULTICEREAL VENEZIANA;1399.990
0;2413;CERV SCHNEIDER X 710 ML;0.000
0;2414;AGUA MINERAL X 500 ML;0.000
0;2415;COCA COLA ZERO X 1.75 ML;0.000
0;2416;COCA COLA X 600 ML;0.000
0;2417;PAN TIO GUIS DOB INTEGRAL;0.000
0;2418;CERV MILLER LATA X 710 ML;0.000
0;2419;SPRITE LATA;0.000
1296;2420;BOMBA DUBAI SAB PISTACHIO;1799.990
4936;2421;CITRIC NARAN X 1 L;3459.990
4935;2422;CITRIC NARAN X 500 ML;2099.990
4937;2423;CITRIC NARAN X 250 ML;1199.990
4938;2424;CITRIC MANZANA X 250 ML;1199.990
4939;2425;CITRIC KIDS NAR X 200 ML;1049.990
4940;2426;CITRIC KIDS MULTI FR X 200 ML;1049.990
0;2427;AGUA VENEDICTINO X 6 L BIDON;0.000
0;2428;MERENGUITOS X 150 G;0.000
0;2429;CUBANITOS X 200 GRS;0.000
0;2430;TAPITAS DE ALF X 400 GRS;0.000
0;2431;AMARETIS X 250 GRS;0.000
0;2432;BISCUITS X 280 GRS;0.000
1950;2433;PRE PIZZA VOGLIA;2749.990
1951;2434;PIZZETA COPETIN VOGLIA;2499.990
1953;2435;PAN DE PAPA C QUESO VOGLIA;2899.990
1952;2436;PAN DE PAPA VOGLIA;2299.990
0;2437;CERV QUILMES IPA X 473 ML;0.000
0;2438;SPEED LATA X 473 ML;0.000
0;2439;PASO DE LOS TOROS X 500 ML;0.000
0;2440;7 UP X 500 ML;0.000
0;2441;CERV ANDES ORIGEN ED;0.000
0;2442;ALF RASTA TRICOLOR;0.000
1273;2443;GALL DE ALGARR CACHAFAZ;2699.990
1272;2444;GALL DE AVENA Y CHIPS CACHAFAZ;3699.990
1271;2445;GALL DE AVENA Y PASAS CACHAFAZ;2699.990
1270;2446;GALL DE GRANOLA CACHAFAZ;3299.990
0;2447;ROSCA BON MASE SAB LIMON;0.000
0;2448;ROSCA GLASEADA;0.000
0;2449;PAN DULCE ART C FR SECAS;0.000
0;2450;PAN DULCE ART CON FRUTAS;0.000
3891;2451;ROQUEFORT EST SAN FRANCISCO;19999.990
1267;2452;GALLET PEPPAS FRUTILLA X 400 G;3299.990
1268;2453;GALLET PEPPAS MEMBRILLO X 400;3299.990
1269;2454;GALLET SOL DE COCO X 330 G;3299.990
0;2455;FOCACCIA SABORES;4000.000
0;2456;FOCACCIA SABORES II;5200.000
0;2457;AGUA GLACIAR X 750 ML;0.000
0;2458;SNACK DE ARROZ CARILO;0.000
0;2459;VAINILLAS X 444 GRS;0.000
0;2460;POWERADE X 1.5 L;0.000
0;2461;PEPSI BLACK LATA X 354 ML;0.000
0;2462;SEVEN UP LATA X 354 ML;0.000
0;2463;AGUA VILLAVICENCIO PET X 500 M;0.000
0;2464;PAN DULCE INT S/AZUCAR X 500 G;0.000
4338;2465;PAPAS C/PICANTE THAI N SABORES;1399.990
3526;2466;CASANCREM BALANCE X 290 GRS;0.000
3524;2467;CHOCOLATADA CINDOR X 200 ML;1399.990
0;2468;PAN DE AJO;0.000
4224;2469;PAPAS AMERIC X 105 G KRACHITOS;2599.990
4265;2470;MYSTERY  HOT X 45 G;1699.990
4518;2471;PAN DULCE ART CON PISTACHO X 5;0.000
4517;2472;PAN DULCE ART CON FRUTAS X 500;14199.990
0;2473;BIZCOCHUELO ABUELA FINA;0.000
2984;2474;BONDIOLA HORN AHUM EL ITALIANO;32999.900
0;2475;PAN DE PANCHO PIRUCHAS;0.000
0;2476;BAGGIO MANZANA X 1L;0.000
0;2477;BAGGIO NARANJA X 1.5 L;0.000
0;2478;SIDRA REAL;0.000
0;2479;PAN PARA HAMB PAPA BIMBO;0.000
0;2480;CHOCOLATADA X 500 ML LAS 3 NIN;0.000
0;2481;CERV CORONA 0% PORR X 330 ML;0.000
0;2482;PAN DE PAPA P PANCHOS BIMBO;0.000
0;2483;AGUA ECO DE LOS AND X 500 CC;0.000
4269;2484;KO!NOS CHEESE KRACH X 45 G;1399.990
4519;2485;PUDDING NARAN C/CASC 100 DUCAD;2599.990
4306;2486;YOGUR DAHI ANANA;2199.990
0;2487;PAN DE PAPA DHARMA;0.000
0;2488;PAN DE PAPA CON QUESO DHARMA;3200.000
3897;2489;SARDO ALICIA;17369.990
1222;2490;TARTELETAS DULCES PUPPIS;8799.990
0;2491;PAN LACTAL NEVARES X 500 G;0.000
0;2492;YOG LS GRIEGO BAT SAB X 140 G;0.000
3528;2493;YOG LS GRIEGO NAT X 190 G;2999.990
0;2494;YOG LS GRIEGO NAT X 300 G;0.000
0;2495;PAN MULTIGR ORO MASA MADRE;0.000
0;2496;PAN SEMILLA ORO MASA MADRE;0.000
0;2497;PAN RUSTICO SELECCION;6000.000
2957;2498;UNT PAUL CHEDDAR ACCION;0.010
0;2499;PAN INTEGRAL BIMBO;0.000
4305;2500;YOG NAT DESC DAHI;1899.990
0;2501;CREM X 1/2 H DOB CREM PAULINA;9500.000
0;2502;ALFAJOR ART JANIZ;0.000
0;2503;AQUARIUS X 237 ML;0.000
1505;2504;MANI CON CASC CROPPERS X 120 G;0.000
1506;2505;MANI CROC JAMON X 85 G CROPPER;0.000
1507;2506;MANI CROC PARM Y PIMI X 85 G C;0.000
0;2507;MANI CROC TOM Y OLIVA X 85 G C;0.000
1509;2508;MANTEQUILLA DE MANI CROPPERS;0.000
1502;2509;GRANOLA BERRIES GONATU X 290 G;0.000
1503;2510;GRANOLA CRUNCH GONAT X 290 G;0.000
1501;2511;GRANOLA SEED Y NUTS GONAT X 29;0.000
1500;2512;GRANOLA TROPICAL FRUITS GONAT;0.000
2405;10000;BANDEJA CARTON N4 X 100 U;0.010
2401;10001;BANDEJA CARTON N5 X 100;0.010
2407;10002;BANDEJAS STANDARD X 100;0.010
2421;10003;BOLSA ARRANQUE 20 X 30;0.010
2418;10004;BOLSA CAMISETA 30 X 40;0.010
0;10005;BOLSA CAMISETA 40 X 50;0.010
0;10006;BOLSA CAMISETA 45 X 60;0.010
2697;10007;BOLSA ARRANQUE 25 X 35;0.010
0;10008;BOLSA ARRANQUE 30 X 40;0.010
2691;10009;BOLSA ARRANQUE 35 X 45;0.010
2547;10010;BOLSA PARA VINOS ESF;0.010
2467;10011;BOLSA PP 12 X 20;0.010
0;10012;BOLSA PP 15 X 20;0.010
2461;10013;BOLSA SULFITO 4 A;0.010
2462;10014;BOLSA SULFITO 6L;0.010
2463;10015;BOLSA SULFITO N7;0.010
2419;10016;BOLSAS IMPRESAS;0.010
0;10017;BOLSAS PARA PROMOCION;0.010
2400;10018;BOLSITAS 15 X 20;0.010
2414;10019;BOLSITAS 15 X 25;0.010
0;10020;BOLSITAS 20 X 25;0.010
4000;10021;CINTA SCOTCH IMPRESA;0.010
2399;10022;PAPEL FOLEX;0.010
2424;10023;PAPEL SULFITO CHICO X 10 KG;0.000
2692;10024;PAPEL SULFITO GRANDE X 10 KG;0.000
2422;10025;PAPEL TISSUE BOBINA;0.010
2417;10026;POTES ALTOS X 100;0.010
2415;10027;POTES BAJOS X 100;0.010
2416;10028;POTES MEDIANOS X 100;0.010
2402;10029;ROLLO RECINITE 30 CM;0.010
2413;10030;ROLLO RECINITE 38 CM;0.010
0;10031;HAY PRODUCTOS PARA CELIACOS;0.010
0;10032;HAY QUESO CACCIOCAVALLO;0.010
0;10033;HAY QUESO CAMEMBERT;0.010
0;10034;HAY QUESO DE CABRA;0.010
0;10035;HAY QUESO DE OVEJA;0.010
0;10036;HAY RICOTTA FRESCA;0.010
2425;10037;BANDEJA PARA PICADA CHICA X 50;0.010
2426;10038;BANDEJA PARA PICADA MEDI X 50;0.010
2427;10039;BANDEJA PARA PICADA GRANDE X 5;0.010
2469;10040;CAJA PARA PIC CHICA X 50 U;0.010
2450;10041;CAJA PARA PIC MEDIANA X 50 U;0.010
2451;10042;CAJA PARA PIC GRANDE X 50 U;0.010
2468;10043;PINCHES PARA PICADAS;0.010
4001;10044;ROLLO P/BALANZA KRETZ;0.010
0;10045;ROLLO P/BALANZA BIZERBA;0.010
4011;10046;ROLLO P/REGISTRADORA;0.010
1145;10047;BUZO SAN FRANC XS (16);0.100
1158;10048;BUZO SAN FRANC 14;0.100
1140;10049;BUZO SAN FRANC T L;0.100
1143;10050;BUZO SAN FRANC T M;0.100
1144;10051;BUZO SAN FRANC T S;0.100
1141;10052;BUZO SAN FRANC T XL;0.100
1142;10053;BUZO SAN FRANC T XXL;0.100
1146;10054;BUZO SAN FRANC T XXXL;0.100
0;10055;DELANTAL DAMA;0.100
1190;10056;COFIAS Y BANDANAS;0.100
0;10057;DELANTAL HOMBRE;0.100
1151;10058;REMERA/CHOMBA SF T16;0.100
1152;10059;REMERA/CHOMBA SF T14;0.100
1156;10060;REMERA/CHOMBA SF TXXL;0.100
1153;10061;REMERA/CHOMBA SF T L;0.100
1155;10062;REMERA/CHOMBA SF T M;0.100
1154;10063;REMERA/CHOMBA SF T S;0.100
1150;10065;REMERA/CHOMBA SF T XL;0.100
2438;10066;CAMPANA PARA DULCES;0.100
2455;10067;FOLDERS DESPLEGABLES;0.100
1340;10068;BANDEJA CORAZON;3099.990
3056;10069;BOLSAS IMP. CAP FED X 100;0.000
4002;10070;TALONARIO DE DEVOLUCION;0.100
1149;10071;REMERA SF XXXL;0.100
3080;10072;BOLSAS PARA PICADAS;0.010
4013;10073;ROLLO IMP FISCAL 76X30 QUIMICO;0.000
4008;10074;ROLLO REG 80 X 30 TERMICO;0.100
1068;10075;BARBIJOS TAPABOCA ESF;0.100
2569;10076;BOLSA PARA 2 VINOS ESF;0.010
1188;10077;DELANTAL NUEVO ESF;0.100
5109;10078;TABLITA PICADA ESF;2499.990
2695;10079;PAP IMP SULFITO CHICO;0.010
2696;10080;PAP IMP SULFITO GRANDE;0.010
